Cliftlands|Bolderfall|Right of the Inn
Flatlands|Western Wispermill Flats|Along the path to Wispermill, ramp near the red flag
Flatlands|Western Wispermill Flats|Along the path to Wispermill, when the path forks, go right
Flatlands|Ebony Grotto|Up from the first Save Point, then stay left as you go up
Flatlands|Ebony Grotto|Up from the first Save Point, right at the fork, then immediately right between the two big stalagmites
Flatlands|Ebony Grotto|Up the ramp from the 3rd torch, then right through the hole in the rock
Flatlands|Ebony Grotto|Left of the 5th torch, hidden ramp in the left wall
Flatlands|Ebony Grotto|Directly to your right as you enter the second half
Flatlands|Ebony Grotto|Go right of the first Save Point here, then down the small ramp and back around
Flatlands|Ebony Grotto|At the 3rd torch, go down the ramp to the left
Flatlands|Ebony Grotto|Down and a little right from the 5th torch, hidden ramp in the rocks
Flatlands|Ebony Grotto|Up the ramp by the 5th torch, then follow the path left
Flatlands|Ebony Grotto|Hidden ramp between 5th and 6th torch, right side (closer to 6th torch)
Flatlands|Ebony Grotto|Ramp between 8th and 9th torches, left side, u-turn left when you hit the paved part of the path
Flatlands|Ebony Grotto|At the 10th torch, go down, then at the fork, keep going down
Flatlands|Shrine of the Starseer|After the 4th torch, u-turn and go back along the upper path
Flatlands|Shrine of the Starseer|Left from the 4th torch, follow the path around and up the ramp
Flatlands|Shrine of the Starseer|Left from the 6th torch, follow the path around
Flatlands|Shrine of the Starseer|Up the narrow path north of the 6th torch
Flatlands|Forest of Purgation|Right by the 1st Save Point, just a little north of it
Flatlands|Forest of Purgation|Up from the 1st torch, then left through a hidden gap in the wall
Flatlands|Forest of Purgation|Across the first bridge, keep going left and up the ramp
Flatlands|Forest of Purgation|To the right of the 5th torch, near a pine tree
Flatlands|Forest of Purgation|9th torch, hidden gap in the left wall, then go down
Flatlands|Forest of Purgation|Halfway between the 10th torch and last Save Point, go down, then right
Frostlands|Trail to the Whitewood|South after the bridge near the entrance (faintly visible as you enter the Trail)
Frostlands|Trail to the Whitewood|In a small turn just before the second bridge, mostly hidden by the slope of the path
Frostlands|The Whitewood|Immediately on the left as you enter, at the end of a dead-end path
Frostlands|The Whitewood|As you reach the first branch in the path, go up, chest is just around the corner
Frostlands|The Whitewood|When the path branches at the 4th torch, take the lower path past the broken fence, chest is at the end
Frostlands|The Whitewood|Up the ramp by the 5th torch (path partially hidden by a rock outcropping)
Frostlands|The Whitewood|Down a small ramp just past the 6th torch (ramp is partially hidden behind a rock)
Frostlands|The Whitewood|Down a ramp to the right of the 8th torch
Frostlands|The Whitewood|In the final clearing, behind the rock to the left of the plants growing in the illuminated of the clearing
Frostlands|Maw of the Ice Dragon|Down the ramp near the 3rd torch, on the right
Frostlands|Maw of the Ice Dragon|Right from the 4th torch, then down the ramp on the right at the fork
Frostlands|Maw of the Ice Dragon|Right from the 4th torch, then down the south path
Frostlands|Maw of the Ice Dragon|Left of the 6th torch, down the ramp, then u-turn into the hidden ramp in the wall
Frostlands|Maw of the Ice Dragon|Just north of the 7th torch, then up the ramp on the right
Frostlands|Maw of the Ice Dragon|Down the ramp left of the 7th torch, then up the north path
Frostlands|Maw of the Ice Dragon|In the clearing at the dungeon's end
Frostlands|Southern Northreach Wilds|After you start ascending the hill, when the path swings back left, keep going right
Frostlands|Southern Northreach Wilds|After going through all the arches, and the path goes right again, keep going left
Frostlands|Southern Northreach Wilds|Directly west of the bridge leading to Northreach
Frostlands|Southern Northreach Wilds|Directly east of the bridge leading to Northreach, next to the broken pillar
Frostlands|Lorn Cathedral: Cellars|Right from the first Save Point, down the stairs, through the arches in back
Frostlands|Lorn Cathedral: Cellars|By the 2nd torch, against the railing, before you go down the stairs further
Frostlands|Lorn Cathedral: Cellars|At the 3rd torch, go down the stairs, then follow the stairs right, and the chest is partially hidden behind the end wall
Frostlands|Lorn Cathedral: Cellars|Down the stairs at the bottom, between the 4th and 5th torches
Frostlands|Lorn Cathedral: Cellars|Up the stairs with the statue and twin torches, hidden opening on the right wall to reach the chest
Frostlands|Lorn Cathedral: Cellars|Down the stairs, and into the room-turned-alcove
Frostlands|Lorn Cathedral: Cellars|Avoid the stairs and go left along the balcony, then left through a hidden doorway and down some stairs
Frostlands|Lorn Cathedral: Cellars|After going down 2 sets of stairs, ignore the 3rd and go into the carpeted area on the left
Frostlands|Lorn Cathedral: Cellars|From the lowest floor, up the northern stairs, through the doorway and left, then up the stairs again
Frostlands|Lorn Cathedral: Cellars|From the previous chest, hidden path in the right wall to the clearing with the chest
Frostlands|Lorn Cathedral: Cellars|From that previous chest, go back into the doorway, hidden path continues in a ramp to the right
Sunlands|Quicksand Caves|Down the ramp across from the 2nd torch
Sunlands|Quicksand Caves|Path north between the 2nd & 3rd torches, then hidden path on the right up the ramp
Sunlands|Quicksand Caves|Down a small ramp before the 4th torch, on the right, in the clearing
Sunlands|Quicksand Caves|Hidden path after the 4th torch, through the arches on the right, up the ramp
Sunlands|Quicksand Caves|Down a short path from the 6th torch
Sunlands|Quicksand Caves|Up the ramp by the 6th torch, then left through a hidden path in the wall
Sunlands|Black Market|Right as you enter, hidden ramp against the right wall on the first floor
Sunlands|Black Market|Hidden path, just north of the 1st torch as you make your way left
Sunlands|Black Market|Down the southern path from the 4th torch (where the first 'intersection' is along the main path)
Sunlands|Black Market|At the 5th torch, ignore the ramp and go right, through the hidden path in the rock, down the ramp
Sunlands|Black Market|Left of the 2nd Save Point along the main path
Sunlands|Black Market|At the 7th torch, follow the left path to the end
Sunlands|Black Market|When the room splits into two paths, then rejoins, there's a hidden path behind the rock across from the upwards ramp
Sunlands|Black Market|Along the torch-less side of the path on the north, ramp leading upward
Sunlands|Black Market|North of the final Save Point (can only be gotten after Therion's Chapter 3)
Sunlands|Grimsand Road|Along the southern edge, through a gap in the rocks with cacti on either side
Sunlands|Grimsand Road|Through the arch in the upper-left corner of the map, near the rocks on the right
Sunlands|Grimsand Road|Through the arch leading to the Ruins, then right through the two large pillars
Sunlands|Grimsand Ruins|Down the first set of stairs, inside the room you find there
Sunlands|Grimsand Ruins|From the 5th torch, head up and into the small alcove
Sunlands|Grimsand Ruins|In the room next to the 9th and 10th torches (stairs down to the chapter-specific ruins area)
Sunlands|Grimsand Ruins|After the first set of stairs, keep going down the second set immediately next to it
Sunlands|Grimsand Ruins|Follow the path around after descending the stairs, chest is against the stairs on the right side
Sunlands|Grimsand Ruins|Down the stairs (rather difficult to miss once you're there)
Sunlands|Grimsand Ruins|Before the stairs with the fancy torches, take the path to the left, and down a smaller set of stairs
Sunlands|Grimsand Ruins|Down the stairs from the fancy torches, then in the fog on the left (slightly higher up than the torch, down a hidden slope)
Sunlands|Grimsand Ruins|From the previous chest, hidden ramp in the left wall (it goes left, then upward, then right)
Sunlands|Grimsand Ruins|Past the angel statue, hidden in the dust of the broken pillars behind it
Sunlands|Grimsand Ruins|In the bottom-left corner of the square with the second angel statue
Sunlands|Grimsand Ruins|To the right of the 3rd angel statue, down the stairs, next to the sand pile
Sunlands|Grimsand Ruins|Left of the 2nd Save Point, down, then down the little stairs, then down again, chest hidden by rock
Sunlands|Grimsand Ruins|From the previous chest, up, then right of the stairs, hidden path to the right
Sunlands|Grimsand Ruins|In the upper-left corner of the square with the 4th angel statue
Sunlands|Grimsand Ruins|Up the stairs to the chest at the end
Sunlands|Marsalim Catacombs|After the 1st Save Point, up the stairs and against the back wall (obscured by dust)
Sunlands|Marsalim Catacombs|From the previous chest, down the small stairs, hidden doorway on the right wall
Sunlands|Marsalim Catacombs|In the boss clearing by the twin torches, near-buried in the sand in the back
Sunlands|Marsalim Catacombs|Down the left staircase after boss, then into the alcove, hidden ramp in right wall
Sunlands|Marsalim Catacombs|Down the left staircase after boss, then left, past the arch, then down the path around the balcony
Sunlands|Marsalim Catacombs|From previous chest, up to the wall, then left through a hidden doorway
Sunlands|Marsalim Catacombs|Down the right staircase after boss, then right when the path forks
Sunlands|Marsalim Catacombs|Down the right staircase after boss, then down when the path forks
Highlands|Everhold Amphitheatre: Arena|Up the stairs left of the Save Point, then to the right
Highlands|Everhold Amphitheatre: Arena|Up the stairs left of the Save Point, then inside the room to the left
Highlands|Everhold Amphitheatre: Arena|Inside the 2nd room on the 1st floor, left of the Save Point
Highlands|Everhold Amphitheatre: Arena|Left-most room on the 1st floor, against the back wall
Highlands|Everhold Amphitheatre: Arena|Room on the 2nd floor, in the upper-left corner
Highlands|Everhold Amphitheatre: Arena|In the room on the 1st floor, against the back wall
Highlands|Everhold Amphitheatre: Arena|Left-most room on the 2nd floor, against the back wall
Highlands|Everhold Amphitheatre: Arena|Right-most room in the 2nd floor, against the back wall
Highlands|Everhold Amphitheatre: Balcony|In the 1st room by the entrance, then hidden doorway on the right wall, upper corner
Highlands|Everhold Amphitheatre: Balcony|In the right-most room on the 1st floor, against the left wall
Highlands|Everhold Amphitheatre: Balcony|2nd floor, against the right-hand wall, in the corner with the Save Point
Highlands|Everhold Amphitheatre: Balcony|2nd floor, balcony from the back half, in the left-hand room
Highlands|Everhold Amphitheatre: Balcony|In the right-most room, near the left-hand wall
Highlands|Everhold Amphitheatre: Balcony|Against the back wall in the open room by the Save Point
Highlands|Everhold Tunnels|Right by the entrance, hidden behind the right-most pillar of the arches right by the entrance
Highlands|Everhold Tunnels|Up the farther-back set of stairs by the 1st Save Point, then up the next set of stairs
Highlands|Everhold Tunnels|At the 4th torch, hidden door immediately left of the stairs, chest is in the room up the ramp
Highlands|Everhold Tunnels|Down the two sets of stairs from the 5th torch, then left
Highlands|Everhold Tunnels|Up the arch with the stairs in back by the 6th torch, then left through the hidden door in the wall
Highlands|Everhold Tunnels|Down the stairs by the 6th torch, then down the second stair set, and then left
Highlands|Everhold Tunnels|Past the boss clearing, then down the stairs
Highlands|Everhold Tunnels|In the boss clearing, on the right-hand side
Highlands|Yvon's Birthplace|(Missable) During Cyrus' Chapter 3, inside the small pit Cyrus ends up in for a short time
Highlands|Yvon's Birthplace|2nd floor, left-most room, against the back wall, between the fireplace and the bed
Highlands|Yvon's Cellar|Left of the entrance, down the stairs
Highlands|Yvon's Cellar|From the chest above, right wall is a hidden path to the balcony below
Highlands|Yvon's Cellar|Through the room right of the entrance, out the other door and down the stairs
Highlands|Yvon's Cellar|Down the stairs immediately right of the first Save Point, by a stack of boxes
Highlands|Yvon's Cellar|Down to the 1st floor, room on the left, against the right wall
Highlands|Yvon's Cellar|Past the two 1st-floor rooms, up the stairs, inside the room on the right
Highlands|Yvon's Cellar|Top of the stairs near the final chamber, inside the room there, near the chalkboard
Highlands|West Everhold Pass|On the right from the entrance and a little down, partially hidden behind a purple standard
Highlands|West Everhold Pass|At the stone bridge, go downward instead
Highlands|West Everhold Pass|From the Save Point, down the right ramp, then down the left ramp, then u-turn at the fork
Highlands|West Everhold Pass|From the Save Point, up 3 sets of stairs, then down the path before the 4th one
Highlands|West Everhold Pass|From Everhold, before going down the 2nd set of large left stairs, go down and follow the path
Highlands|Shrine of the Runeblade|Near the 4th torch, just to the north of it
Highlands|Shrine of the Runeblade|Down the ramp right of the torch-lit staircase, all the way in the back
Highlands|Shrine of the Runeblade|From the previous chest, before it ramps back up, there's a ramp to the right
Coastlands|West Grandport Coast|From Goldshore Coast, left at the first fork in the path
Coastlands|West Grandport Coast|From Goldshore Coast, right at the 1st fork, then down at the 2nd one
Coastlands|West Grandport Coast|Down from the signpost, onto the pier, at the pier's end
Coastlands|West Grandport Coast|Up the bridge by the signpost, then right
Coastlands|Seaside Grotto|Down the path south of the 1st torch by the entrance
Coastlands|Seaside Grotto|After you cross the first bridge, go up, around, and through the hidden path on the left wall
Coastlands|Seaside Grotto|Left of the 2nd Save Point, then down the ramp, hidden path in right wall
Coastlands|Seaside Grotto|Across the 2nd bridge, along the narrow path north
Coastlands|Seaside Grotto|In an alcove across from the 2nd bridge, by the 10th torch
Coastlands|Seaside Grotto|Just before crossing the final bridge, downward ramp onto a lower path
Coastlands|Seaside Grotto|Down a small ramp just below the final Save Point, along a short path
Coastlands|Grandport Sewers|After the first branch in the path, go right, then down the stairs under the bridge you just crossed
Coastlands|Grandport Sewers|North of the 3rd torch, against the upper edge, next to a section of iron fence
Coastlands|Grandport Sewers|From the previous chest, hidden path in the left wall
Coastlands|Grandport Sewers|From the 4th torch, all the way down, then to the right
Coastlands|Grandport Sewers|Down from the 2nd Save Point, all the way down the sets of stairs
Coastlands|Grandport Sewers|Down the stairs and to the left
Coastlands|Grandport Sewers|Down immediately from the entrance, down the short staircase, then left
Coastlands|Grandport Sewers|Left of the 2nd torch, up the stairs, then ignore the next stairs and go left, behind the arches
Coastlands|Grandport Sewers|From the previous chest, hidden ramp in the left wall
Coastlands|Grandport Sewers|From the 3rd torch, down 2 sets of stairs, then through the right wall before the 3rd stairs
Coastlands|Grandport Sewers|From the large path up to the waterfall, go left before going up, then up those stairs
Coastlands|Grandport Sewers|Left of the 4th torch, amongst the supplies
Coastlands|Loch of the Lost King|Before the 2nd torch, go right and up the ramp
Coastlands|Loch of the Lost King|From the 1st Save Point, left-most path (without the torch) then back down the ramp
Coastlands|Loch of the Lost King|Right of the Save Point, around the spire of rock, then u-turn up the ramp
Coastlands|Loch of the Lost King|From previous chest, down the ramp, up the bridge, then follow the path to the right
Coastlands|Loch of the Lost King|After crossing the first bridge (2nd torch), immediate left down the ramp
Coastlands|Loch of the Lost King|By the 5th torch, ignore the ramp up to the 6th torch, hidden arch in left wall
Coastlands|Loch of the Lost King|After the 8th torch, u-turn and go up the upper-most path
Coastlands|Loch of the Lost King|At the very back of the cavern, in the boss clearing
Woodlands|Shrine of the Archmagus|At the 1st Save Point, go to the left
Woodlands|Shrine of the Archmagus|Down the path south of the 5th torch, then left
Woodlands|Shrine of the Archmagus|To the right of the 7th torch, in the sunlight
Woodlands|Shrine of the Archmagus|Up from the 9th torch, through the arch, then to the right, into the grassy area
Woodlands|Shrine of the Archmagus|South of the 11th torch, end of the short path
Woodlands|Shrine of the Archmagus|Up the path to the right, when it forks by the 12th torch, in the grassy, sunlit area at the end
Woodlands|Forest of No Return|Right across from the entrance
Woodlands|Forest of No Return|Up from the first Save Point, then immediately on your right
Woodlands|Forest of No Return|Right (up) at the first fork in the path, keep going up into the campsite area
Woodlands|Forest of No Return|Up the ramp by the 1st Save Point, then go left
Woodlands|Forest of No Return|Down the ramp from the 6th torch, hidden partially behind a bush
Woodlands|Forest of No Return|From the previous chest, go left, stay above the 7th torch, hidden ramp just next to it
Woodlands|East Duskbarrow Trail|From Duskbarrow, go down just before the 1st Save Point
Woodlands|East Duskbarrow Trail|From East Victor's Hollow, go down just before the 1st fork
Woodlands|East Duskbarrow Trail|From the first fork, go left along the narrow path
Woodlands|East Duskbarrow Trail|Along the path to the Shrine of the Archmagus
Woodlands|Moldering Ruins|From the Save Point, down the stairs, then down, left at the torch through the arch, then left
Woodlands|Moldering Ruins|Up the first set of upward stairs from the Save Point
Woodlands|Moldering Ruins|Down the ramp below the 3rd torch
Woodlands|Moldering Ruins|Up the stairs by the 7th torch, then all the way to the left
Woodlands|Moldering Ruins|Up the stairs by the 7th torch, then all the way to the right
Woodlands|Moldering Ruins|Up the stairs by the 7th torch, then down the lower path on the right
Woodlands|Moldering Ruins|Through the arches below the 8th torch, then left
Cliftlands|South Orewell Pass|Narrow ramp near the entrance, across from a dead tree, then go right
Cliftlands|South Orewell Pass|After crossing the bridge, go down the right path, past the green flag
Cliftlands|South Orewell Pass|Go north, towards Dragonsong Fane, then right at the fork and follow the path
Cliftlands|South Orewell Pass|Down the ramp near the Save Point close to Orewell
Cliftlands|Trail to the Forest of Rubeh|Down the ramp across from the entrance, before the first Save Point
Cliftlands|Trail to the Forest of Rubeh|At the fork, take the downward path
Cliftlands|Trail to the Forest of Rubeh|After you cross the bridge, go down the ramp south of it
Cliftlands|Forest of Rubeh|Directly south of the 2nd torch (on your right as you walk in, against the lower wall)
Cliftlands|Forest of Rubeh|Path directly east of the 2nd torch, follow it up the cliff
Cliftlands|Forest of Rubeh|Down the path towards the right-most part of the forest, large ramp halfway down
Cliftlands|Forest of Rubeh|Slightly hidden path just north of the first Save Point, near the broken pillar
Cliftlands|Forest of Rubeh|Across the bridge, immediately below it, by the tree
Cliftlands|Forest of Rubeh|Left side of the middle path, tucked against the back of a narrow tree
Cliftlands|Forest of Rubeh|Middle path, ramp across from the first torch as you go down the path
Cliftlands|Forest of Rubeh|Left-side path, left of the first tree (hidden by some foreground rocks)
Cliftlands|Forest of Rubeh|Left-side path, path by the 3rd tree down the path, heading right
Cliftlands|Forest of Rubeh|Left-side path, hidden path on right side (small section of wall in front of it)
Cliftlands|Forest of Rubeh|Directly across from the entrance to that section of the forest
Cliftlands|Forest of Rubeh|Hidden path against the right-side wall
Cliftlands|Forest of Rubeh|Follow the path after entering that part of the forest
Cliftlands|Forest of Rubeh|At the 3rd torch, take the left path (not the ramp)
Cliftlands|Forest of Rubeh|From the previous chest, keep going right (hidden path under arch)
Cliftlands|Forest of Rubeh|Upper path between the 4th and 5th torches, immediate left behind the section of wall
Cliftlands|Forest of Rubeh|Upper path between the 4th and 5th torches, follow all the way around the back
Cliftlands|Forest of Rubeh|At the final Save Point, ignore the ramp and go to the right, along the path
Riverlands|North Riverford Traverse|Across from the Shrine of the Warbringer entrance
Riverlands|North Riverford Traverse|From the Save Point near Riverford, hidden path just south, follow all the way to the left
Riverlands|North Riverford Traverse|From the Save Point near Riverford, hidden path just south, go down, then left
Riverlands|Hidden Path|After the first bridge, go down the two sets of stairs and up the path along the water
Riverlands|Hidden Path|At the second bridge, hidden path against the right wall that leads further right
Riverlands|Hidden Path|All the way up the path before the second bridge, chest hidden behind some crates
Riverlands|Hidden Path|After crossing the second bridge, take the first stairs downward
Riverlands|Hidden Path|At the 2nd Save Point, go right, through a hidden tunnel against the right wall
Riverlands|Hidden Path|Down from the 2nd Save Point, then left and descend the short staircase
Riverlands|Hidden Path|Directly south of the stairs into the Lord's Manse, down another set of stairs, behind a bit of wall
Riverlands|Lord's Manse|On the first floor, against the wall (visible from the Save Point)
Riverlands|Lord's Manse|From the first Save Point, follow the first floor hall all the way right, chest is against the back wall
Riverlands|Lord's Manse|In the first room on the 2nd floor, in the back-left corner by the window
Riverlands|Lord's Manse|In the second room on the 2nd floor (the one you have to go past doorway and up the stairs for)
Riverlands|Lord's Manse|Up the stairs left of the Save Point, then straight down into a small balcony
Riverlands|Lord's Manse|Up the stairs right of the Save Point, chest is in the lower-left corner, past the tables
Riverlands|Lord's Manse|Up the stairs right of the Save Point, follow the balcony around, past the room, and up the side
Riverlands|Lord's Manse|Up the stairs right of the Save Point, through that room, then doorway on the left side
Riverlands|Lord's Manse|Against the far left wall, before the stairs to the next Wing
Riverlands|Lord's Manse|Upper-left corner of the hall (visible as you enter)
Riverlands|Shrine of the Warbringer|Slightly hidden ramp below the gap between the 3rd and 4th torches
Riverlands|Shrine of the Warbringer|Left at the 6th torch
Riverlands|Shrine of the Warbringer|At the 7th torch, go right
Riverlands|Shrine of the Warbringer|Left at the 7th torch, then up the ramp on the right
Riverlands|Shrine of the Warbringer|Top of the ramp by the 8th torch, hidden path in the left wall